# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.38621515821483143, -0.1040374910006534, 1.1, 1.1
0.7728559363229763, -0.2064786279828752, 1.1, 1.1
1.1604408804601718, -0.30527966812212526, 1.1, 1.1
1.5494658852588756, -0.39823676229154614, 1.1, 1.1
1.9404226222951415, -0.48267567766011155, 1.1, 1.1
2.3336077043355026, -0.5559956434260869, 1.1, 1.1
2.7292282174588323, -0.6146862378782174, 1.1, 1.1
3.127149335995064, -0.6547549321651331, 1.1, 1.1
3.526712701028675, -0.6712024100360594, 1.1, 1.1
3.926371325408301, -0.6585104209764268, 1.1, 1.1
4.3232276090646735, -0.6099717659145654, 1.1, 1.1
4.712431903036002, -0.518734554103844, 1.1, 1.1
5.087005609511543, -0.379273226495755, 1.1, 1.1
5.439704362144589, -0.19119941209415003, 1.1, 1.1
5.766820838624035, 0.038611137711242804, 1.1, 1.1
6.0676625079347595, 0.30195254922625736, 1.1, 1.1
6.343516355941244, 0.5914110299733437, 1.1, 1.1
6.5965215656319245, 0.9010922695401717, 1.1, 1.1
6.828409035890225, 1.2269188721635942, 1.1, 1.1
7.042015026268139, 1.5650320406910367, 1.1, 1.1
7.238692590077463, 1.91327906662778, 1.1, 1.1
7.420689461507816, 2.2694243327487413, 1.1, 1.1
7.589460558856928, 2.632032400065242, 1.1, 1.1
7.746149687277583, 3.0000286462946946, 1.1, 1.1
7.891902520649733, 3.3724946411545886, 1.1, 1.1
8.027765843881891, 3.748682382963011, 1.1, 1.1
8.15442621941716, 4.128069314853363, 1.1, 1.1
8.272302159878581, 4.510278695049834, 1.1, 1.1
8.381664223385261, 4.895011919380792, 1.1, 1.1
8.482977388724212, 5.281942973620971, 1.1, 1.1
8.576715237487804, 5.670779170634795, 1.1, 1.1
8.663304518978276, 6.061270506642913, 1.1, 1.1
8.743166573242355, 6.453194294815134, 1.1, 1.1
8.816642841646885, 6.846365976850116, 1.1, 1.1
8.88430970531559, 7.240579243177329, 1.1, 1.1
8.946615908729378, 7.635675820007975, 1.1, 1.1
9.004012208965584, 8.031516283089317, 1.1, 1.1
9.056871088293427, 8.427988679938288, 1.1, 1.1
9.105728044029977, 8.824974360850234, 1.1, 1.1
9.151056106742192, 9.222378804867354, 1.1, 1.1
9.19331405064047, 9.620121870604095, 1.1, 1.1
9.23290839944389, 10.018139207833421, 1.1, 1.1
9.270386114793354, 10.41636159848845, 1.1, 1.1
9.306223531068103, 10.814735154021001, 1.1, 1.1
9.340891522519623, 11.213212321577231, 1.1, 1.1
9.37491785109136, 11.61174486777984, 1.1, 1.1
9.408824610017195, 12.01028761963584, 1.1, 1.1
9.443168432051554, 12.408792888307687, 1.1, 1.1
9.478506859825998, 12.807211055009368, 1.1, 1.1
9.515453273391888, 13.205483090243398, 1.1, 1.1
9.554642421248996, 13.603540370764136, 1.1, 1.1
9.596743682722852, 14.0012996805373, 1.1, 1.1
9.642484197929189, 14.3986563801895, 1.1, 1.1
9.692658555442932, 14.795476634121194, 1.1, 1.1
9.748025278094318, 15.19160497249218, 1.1, 1.1
9.809629476763018, 15.586810075897603, 1.1, 1.1
9.878345908825569, 15.980838471963203, 1.1, 1.1
9.955225250060899, 16.373353602871696, 1.1, 1.1
10.041425964410674, 16.763925386180446, 1.1, 1.1
10.13819554352185, 17.152011243805866, 1.1, 1.1
10.24686220743061, 17.536931964765145, 1.1, 1.1
10.368817693366292, 17.917845988506002, 1.1, 1.1
10.505488285635117, 18.29372425733787, 1.1, 1.1
10.658291362542528, 18.663329162959847, 1.1, 1.1
10.828575599667076, 19.02520269979069, 1.1, 1.1
11.017544923592538, 19.3776703904663, 1.1, 1.1
11.226243368135385, 19.718820086846428, 1.1, 1.1
11.455506387044494, 20.046492845948592, 1.1, 1.1
11.705286240318458, 20.35879607990656, 1.1, 1.1
11.975040318095623, 20.65402463207642, 1.1, 1.1
12.263089706461791, 20.93144635902263, 1.1, 1.1
12.566953532483616, 21.19145943828486, 1.1, 1.1
12.884455293816544, 21.434643965607002, 1.1, 1.1
13.213638237251175, 21.661780873914225, 1.1, 1.1
13.552757701866312, 21.87380999078907, 1.1, 1.1
13.900290304847765, 22.07176002444553, 1.1, 1.1
14.254926788085868, 22.256692906158015, 1.1, 1.1
14.615554972706107, 22.42966252395039, 1.1, 1.1
14.981264800012113, 22.591622754207215, 1.1, 1.1
15.351302408192737, 22.743440274913667, 1.1, 1.1
15.72494251090118, 22.886166791905147, 1.1, 1.1
16.101687015530544, 23.02049179838629, 1.1, 1.1
16.48105611784173, 23.14721837799275, 1.1, 1.1
16.862664983205967, 23.26703627674516, 1.1, 1.1
17.246179138133982, 23.38061157767116, 1.1, 1.1
17.631341948205595, 23.488466830475893, 1.1, 1.1
18.017886985163486, 23.591260809494898, 1.1, 1.1
18.405637938699556, 23.68941060687696, 1.1, 1.1
18.79441617760436, 23.7834104910605, 1.1, 1.1
19.184063374763525, 23.873742254289787, 1.1, 1.1
19.57445379557128, 23.960807874428454, 1.1, 1.1
19.965483832811245, 24.044955685289537, 1.1, 1.1
20.35704897486609, 24.126578083487665, 1.1, 1.1
20.749058563803068, 24.20603922195056, 1.1, 1.1
21.141434980061398, 24.283669475460087, 1.1, 1.1
21.53410770985603, 24.359787404492963, 1.1, 1.1
21.927011952082175, 24.43470168217302, 1.1, 1.1
22.320087743607218, 24.50871093132713, 1.1, 1.1
22.71327785768726, 24.582110603756192, 1.1, 1.1
23.10652608826166, 24.655198372177672, 1.1, 1.1
23.499778955032177, 24.728261197722105, 1.1, 1.1
23.892983176515756, 24.801585262127148, 1.1, 1.1
24.286084710451185, 24.875457651418422, 1.1, 1.1
24.679027780339823, 24.95016804050534, 1.1, 1.1
25.071753865952793, 25.026010389619366, 1.1, 1.1
25.464200634873954, 25.103284662932865, 1.1, 1.1
25.856295272311364, 25.182325637371747, 1.1, 1.1
26.247966373445962, 25.263438310553227, 1.1, 1.1
26.639132641569006, 25.34695041338962, 1.1, 1.1
27.02970282280237, 25.433206148031154, 1.1, 1.1
27.419574465931085, 25.522565275858668, 1.1, 1.1
27.808621427664562, 25.615447962948792, 1.1, 1.1
28.196705024844526, 25.712274896567756, 1.1, 1.1
28.583683143968187, 25.81342721703399, 1.1, 1.1
28.969382085210164, 25.9193515032688, 1.1, 1.1
29.35354932748927, 26.030700387730583, 1.1, 1.1
29.735989422753278, 26.147840257403935, 1.1, 1.1
30.116398956677557, 26.271411958641387, 1.1, 1.1
30.49443145843093, 26.402071408228032, 1.1, 1.1
30.869721597851502, 26.540405913221157, 1.1, 1.1
31.241776469625137, 26.687216032782707, 1.1, 1.1
31.61005770676949, 26.8432438236162, 1.1, 1.1
31.9739657354581, 27.0092117786622, 1.1, 1.1
32.33264738494943, 27.186186268251667, 1.1, 1.1
32.685258243835634, 27.37495545359151, 1.1, 1.1
33.03076435787455, 27.57642368375315, 1.1, 1.1
33.36793612969931, 27.791539670526085, 1.1, 1.1
33.69535946766818, 28.02121098089615, 1.1, 1.1
34.01143358407227, 28.26625486813144, 1.1, 1.1
34.314383258855614, 28.527338142188697, 1.1, 1.1
34.602291078124246, 28.804909031324286, 1.1, 1.1
34.87315431018134, 29.09912711623508, 1.1, 1.1
35.12496843212274, 29.409800747408717, 1.1, 1.1
35.35573685403784, 29.73640803354474, 1.1, 1.1
35.564473761387774, 30.077521328822435, 1.1, 1.1
35.75185967615636, 30.430823009242914, 1.1, 1.1
35.91905291919343, 30.794126811731132, 1.1, 1.1
36.067479327254425, 31.165503284632948, 1.1, 1.1
36.198712662899055, 31.543306908588534, 1.1, 1.1
36.31437813045697, 31.926171503932544, 1.1, 1.1
36.416081411165784, 32.312986318700275, 1.1, 1.1
36.50531598717078, 32.70287234409703, 1.1, 1.1
36.58342899164764, 33.095140996396815, 1.1, 1.1
36.65190871203927, 33.48920761799313, 1.1, 1.1
36.71197338811987, 33.88464752383913, 1.1, 1.1
36.76458573813015, 34.281149522499824, 1.1, 1.1
36.81099985794557, 34.67842602873482, 1.1, 1.1
36.852008634018766, 35.07629807110741, 1.1, 1.1
36.888641528287195, 35.47459765310751, 1.1, 1.1
36.9216092993432, 35.87321804357725, 1.1, 1.1
36.951796687564496, 36.27205907176708, 1.1, 1.1
36.97987051474133, 36.67105479797133, 1.1, 1.1
37.00657544854658, 37.07014468796197, 1.1, 1.1
37.0325803907087, 37.46928091038593, 1.1, 1.1
37.05854257335366, 37.86841992297221, 1.1, 1.1
37.08510512966932, 38.26751934154093, 1.1, 1.1
37.11289988274736, 38.66653467117814, 1.1, 1.1
37.142597679774575, 39.06541258785167, 1.1, 1.1
37.17478953456639, 39.4640965732943, 1.1, 1.1
37.21013155105423, 39.862513252496285, 1.1, 1.1
37.24934864632179, 40.260566549241176, 1.1, 1.1
37.29302254731366, 40.658154746646794, 1.1, 1.1
37.341900764579286, 41.05513595203624, 1.1, 1.1
37.39675375652584, 41.45133467348195, 1.1, 1.1
37.45819725595472, 41.84656388520879, 1.1, 1.1
37.52720008459737, 42.24054210560453, 1.1, 1.1
37.60441462474846, 42.632991727406065, 1.1, 1.1
37.69074239477437, 43.023535820351015, 1.1, 1.1
37.787077130779835, 43.411730536397094, 1.1, 1.1
37.894206687064866, 43.79708302562111, 1.1, 1.1
38.013154542041356, 44.17895048560427, 1.1, 1.1
38.144666055943, 44.5566710962386, 1.1, 1.1
38.28968507985726, 44.92941186337077, 1.1, 1.1
38.449002371176334, 45.29626339109247, 1.1, 1.1
38.623201373909126, 45.65628474793236, 1.1, 1.1
38.81317548400703, 46.00823152753601, 1.1, 1.1
39.018945886708174, 46.35117887078336, 1.1, 1.1
39.24044803358266, 46.684190357322265, 1.1, 1.1
39.47460710283593, 47.00844002245657, 1.1, 1.1
39.718358544951265, 47.325555352689406, 1.1, 1.1
39.9686673367021, 47.637528771384865, 1.1, 1.1
40.22274686351501, 47.94644408238458, 1.1, 1.1
40.47792851810491, 48.254451029682784, 1.1, 1.1
40.73157002483861, 48.56372562888956, 1.1, 1.1
40.980796116206236, 48.87656323176262, 1.1, 1.1
41.22277347590869, 49.19503065018695, 1.1, 1.1
41.45404636080528, 49.52134125921684, 1.1, 1.1
41.67093233663939, 49.85736343154339, 1.1, 1.1
41.86947765406694, 50.20451537853264, 1.1, 1.1
42.045062377938514, 50.563807748391376, 1.1, 1.1
42.195579151476885, 50.93430185022538, 1.1, 1.1
42.32265953652, 51.31349012926135, 1.1, 1.1
42.42835543543647, 51.69920584627127, 1.1, 1.1
42.51501417031339, 52.08964990407989, 1.1, 1.1
42.58546039423966, 52.48335246837284, 1.1, 1.1
42.641800045319044, 52.879328895385406, 1.1, 1.1
42.686632784265, 53.276777785069015, 1.1, 1.1
42.72205661126533, 53.67518074627845, 1.1, 1.1
42.750234527585405, 54.074164873045724, 1.1, 1.1
42.77315664801769, 54.47348795007703, 1.1, 1.1
42.79278954995394, 54.87298766749091, 1.1, 1.1
42.81104112653732, 55.27255349934929, 1.1, 1.1
42.829712980275644, 55.67209979716951, 1.1, 1.1
42.84965995887565, 56.071584396856494, 1.1, 1.1
42.87101953257546, 56.47099592132618, 1.1, 1.1
42.89386485877661, 56.87032520556781, 1.1, 1.1
42.91830554466934, 57.2695599811024, 1.1, 1.1
42.94438880291929, 57.668690789523325, 1.1, 1.1
42.97225086823933, 58.06770134139348, 1.1, 1.1
43.00193299321528, 58.46658056235532, 1.1, 1.1
43.03353406923007, 58.86531233877561, 1.1, 1.1
43.067157129729736, 59.26387864360318, 1.1, 1.1
43.10284813636406, 59.6622650494121, 1.1, 1.1
43.14072297914174, 60.060449760820745, 1.1, 1.1
43.1808524742911, 60.45841348342327, 1.1, 1.1
43.223290383533964, 60.85613764357356, 1.1, 1.1
43.268152611897406, 61.253595636162345, 1.1, 1.1
43.31549344502993, 61.65076592854295, 1.1, 1.1
43.36536231455706, 62.047626707151665, 1.1, 1.1
43.417866102349706, 62.4441474933972, 1.1, 1.1
43.47305324328143, 62.840303620090296, 1.1, 1.1
43.53095905188803, 63.236071478015106, 1.1, 1.1
43.59167791541347, 63.63141754436605, 1.1, 1.1
43.65525348196486, 64.02631418422327, 1.1, 1.1
43.72170215991096, 64.42073751883129, 1.1, 1.1
43.79111010820213, 64.8146508982094, 1.1, 1.1
43.863503746844145, 65.20802640557994, 1.1, 1.1
43.93888310663479, 65.60084073123525, 1.1, 1.1
44.01733964141188, 65.99305205836119, 1.1, 1.1
44.098853861049705, 66.38463920523967, 1.1, 1.1
44.183433054379094, 66.7755758841702, 1.1, 1.1
44.27116120643696, 67.16581794749928, 1.1, 1.1
44.361962961670045, 67.55535626175299, 1.1, 1.1
44.45591327884247, 67.94414723790213, 1.1, 1.1
44.55296881315529, 68.33217461914505, 1.1, 1.1
44.65314285637727, 68.71940869624117, 1.1, 1.1
44.75643281819693, 69.1058232605633, 1.1, 1.1
44.862809346336334, 69.49139958501281, 1.1, 1.1
44.97227759874147, 69.876109540465, 1.1, 1.1
45.08480220633993, 70.25993669476516, 1.1, 1.1
45.20035824035162, 70.64286211735107, 1.1, 1.1
45.318945640226346, 71.0248596605211, 1.1, 1.1
45.440472816883414, 71.4059322153748, 1.1, 1.1
45.564932539160424, 71.78605731370301, 1.1, 1.1
45.691204708605, 72.16558498622994, 1.1, 1.1
45.81710517685097, 72.5452359171574, 1.1, 1.1
45.94017166429998, 72.92581307494163, 1.1, 1.1
46.05800293867533, 73.30803999266897, 1.1, 1.1
46.16781447179574, 73.69264177232787, 1.1, 1.1
46.2665531290711, 74.08022522598942, 1.1, 1.1
46.35080738471838, 74.47119938150128, 1.1, 1.1
46.41635047919114, 74.86572489912967, 1.1, 1.1
46.45834778955154, 75.26341528530878, 1.1, 1.1
46.47154837497412, 75.66306214662987, 1.1, 1.1
46.44991843817674, 76.06230920996921, 1.1, 1.1
46.387252264904944, 76.45715349492717, 1.1, 1.1
46.27969216132284, 76.84214853225521, 1.1, 1.1
46.12869102498034, 77.2122883290756, 1.1, 1.1
45.93975214851599, 77.56461978187835, 1.1, 1.1
45.718593053768544, 77.89773220424084, 1.1, 1.1
45.469776415755405, 78.2107641470471, 1.1, 1.1
45.198283053805625, 78.50436437321392, 1.1, 1.1
44.907370929859724, 78.77876478032394, 1.1, 1.1
44.60022723514223, 79.03488716405784, 1.1, 1.1
44.278880414423526, 79.27296261062409, 1.1, 1.1
43.94558709486067, 79.49401112998072, 1.1, 1.1
43.60182896021048, 79.69842328315167, 1.1, 1.1
43.24869046100086, 79.88617304210337, 1.1, 1.1
42.88745324650678, 80.05782106050165, 1.1, 1.1
42.51901734905543, 80.2134224873025, 1.1, 1.1
42.1443049462448, 80.35325309195264, 1.1, 1.1
41.76419676755701, 80.47768398820628, 1.1, 1.1
41.37967110255145, 80.58771186571192, 1.1, 1.1
40.99152291825904, 80.68419481559715, 1.1, 1.1
40.60043208461042, 80.76797327390356, 1.1, 1.1
40.20698513019994, 80.83990164107247, 1.1, 1.1
39.81166662668527, 80.9007270156586, 1.1, 1.1
39.41491426442504, 80.95137282297402, 1.1, 1.1
39.017083959067676, 80.9927170562176, 1.1, 1.1
38.61845991754252, 81.02555421876133, 1.1, 1.1
38.219272430726036, 81.05065273574151, 1.1, 1.1
37.81970511021673, 81.06875480598823, 1.1, 1.1
37.41990141774381, 81.08057775133565, 1.1, 1.1
37.0199704627935, 81.08681655931777, 1.1, 1.1
36.61999217375452, 81.08810822764302, 1.1, 1.1
36.220022270288254, 81.0851523811125, 1.1, 1.1
35.820094449224456, 81.07861537171325, 1.1, 1.1
35.4202248892003, 81.0691464345655, 1.1, 1.1
35.02041543836811, 81.05739819953946, 1.1, 1.1
34.6206564719129, 81.04403377459003, 1.1, 1.1
34.220929753275584, 81.02973289037666, 1.1, 1.1
33.8212104957169, 81.015224059881, 1.1, 1.1
33.42147148221326, 81.00127317232423, 1.1, 1.1
33.02168750030967, 80.9886842450295, 1.1, 1.1
32.62183758313197, 80.97842052670885, 1.1, 1.1
32.22191807279185, 80.97141736092749, 1.1, 1.1
31.82194666824344, 80.96887159106808, 1.1, 1.1
31.421981048064524, 80.97201624407084, 1.1, 1.1
31.02214382595524, 80.98251932298659, 1.1, 1.1
30.622651127230178, 81.00206140050393, 1.1, 1.1
30.223873305578216, 81.03284496089373, 1.1, 1.1
29.82642246781635, 81.07752955968769, 1.1, 1.1
29.43128237387065, 81.13930859226862, 1.1, 1.1
29.039994798481615, 81.22196417330348, 1.1, 1.1
28.655156513368674, 81.33064113663205, 1.1, 1.1
28.280522440138213, 81.47033979700349, 1.1, 1.1
27.9219121031634, 81.64700322852075, 1.1, 1.1
27.587353472569077, 81.86566411505558, 1.1, 1.1
27.286445736433173, 82.12860125469616, 1.1, 1.1
27.026912494733196, 82.43248659879528, 1.1, 1.1
26.81049108014308, 82.76853939829252, 1.1, 1.1
26.63484074586512, 83.12766923030046, 1.1, 1.1
26.49542958983426, 83.50241464320192, 1.1, 1.1
26.387129684644115, 83.88735450790446, 1.1, 1.1
26.305589338973185, 84.27886932471208, 1.1, 1.1
26.2465230978179, 84.67441760958684, 1.1, 1.1
26.20646630996942, 85.07235409701337, 1.1, 1.1
26.182571099007454, 85.47159855811555, 1.1, 1.1
26.172736233212326, 85.87144261194406, 1.1, 1.1
26.174748408688828, 86.27140555541946, 1.1, 1.1
26.1871515073612, 86.67118503744396, 1.1, 1.1
26.208519502423584, 87.07058835651775, 1.1, 1.1
26.237908903353308, 87.46948355820933, 1.1, 1.1
26.274198555989635, 87.86781117557459, 1.1, 1.1
26.31660758062742, 88.2655349557128, 1.1, 1.1
26.36444807432381, 88.6626430204446, 1.1, 1.1
26.417111913821117, 89.059141004673, 1.1, 1.1
26.474059361320187, 89.45504697687139, 1.1, 1.1
26.534809257292594, 89.85038769476547, 1.1, 1.1
26.598930588557835, 90.24519586025549, 1.1, 1.1
26.666035234935514, 90.63950812173272, 1.1, 1.1
26.735771717647843, 91.03336363528315, 1.1, 1.1
26.807819793678064, 91.42680304378288, 1.1, 1.1
26.881885760501213, 91.81986776843961, 1.1, 1.1
26.957709035145918, 92.21259744847531, 1.1, 1.1
27.03504967154987, 92.60503119983538, 1.1, 1.1
27.113635782059433, 92.99721748034668, 1.1, 1.1
27.193242092648063, 93.38919801693358, 1.1, 1.1
27.273654862938564, 93.78101396626843, 1.1, 1.1
27.354677234250367, 94.17270434122543, 1.1, 1.1
27.436081137053918, 94.56431561659561, 1.1, 1.1
27.51766848471457, 94.9558887250088, 1.1, 1.1
27.59924047344171, 95.34746503279773, 1.1, 1.1
27.68058650430767, 95.73908833186199, 1.1, 1.1
27.761507329656567, 96.13079968535682, 1.1, 1.1
27.8417990098353, 96.5226404509258, 1.1, 1.1
27.921238746675847, 96.9146547918238, 1.1, 1.1
27.99958888947163, 97.30688828805572, 1.1, 1.1
28.07663608411078, 97.69937969508032, 1.1, 1.1
28.15213564432765, 98.09217163686668, 1.1, 1.1
28.22582552366753, 98.48530702598308, 1.1, 1.1
28.297412578622044, 98.87883068922311, 1.1, 1.1
28.366569200397414, 99.27278855059251, 1.1, 1.1
28.43299141365916, 99.66721634149755, 1.1, 1.1
28.496312565057494, 100.06215349152957, 1.1, 1.1
28.556126598806273, 100.45763660312036, 1.1, 1.1
28.611981321163633, 100.85369784018302, 1.1, 1.1
28.66337056307305, 101.25036269249959, 1.1, 1.1
28.709725045623664, 101.64764690299918, 1.1, 1.1
28.75032121718297, 102.0455599078777, 1.1, 1.1
28.784407605204393, 102.44408178327475, 1.1, 1.1
28.811174180075113, 102.8431603596365, 1.1, 1.1
28.82952053586699, 103.24271253580157, 1.1, 1.1
28.838143516446465, 103.64259001297957, 1.1, 1.1
28.835627679784245, 104.04254756263364, 1.1, 1.1
28.820222336152895, 104.44221178162218, 1.1, 1.1
28.789628367860146, 104.84099524959541, 1.1, 1.1
28.741147685132916, 105.23799031585092, 1.1, 1.1
28.671458206745235, 105.6317955354981, 1.1, 1.1
28.576771802851177, 106.02031868281934, 1.1, 1.1
28.452293579781035, 106.40030123588113, 1.1, 1.1
28.292869081453603, 106.76693558557359, 1.1, 1.1
28.093229534418867, 107.11323104287189, 1.1, 1.1
27.84975802905494, 107.4301307471744, 1.1, 1.1
27.562245160890846, 107.70760036880435, 1.1, 1.1
27.23499471720382, 107.93686330526697, 1.1, 1.1
26.877306963489033, 108.11517803323697, 1.1, 1.1
26.500430872586023, 108.24856838706016, 1.1, 1.1
26.112256483788727, 108.34452517500503, 1.1, 1.1
25.717929730721124, 108.41108693739162, 1.1, 1.1
25.320285402456413, 108.4538454313703, 1.1, 1.1
24.92106717747057, 108.47806695075472, 1.1, 1.1
24.521216410494915, 108.48759015052647, 1.1, 1.1
24.121251236813364, 108.48538059183792, 1.1, 1.1
23.72143857188283, 108.47399079836421, 1.1, 1.1
23.321887418089716, 108.45551427574861, 1.1, 1.1
22.922631837344895, 108.43145121873908, 1.1, 1.1
22.523636437753694, 108.40338751089469, 1.1, 1.1
22.124849964776985, 108.37248638148961, 1.1, 1.1
21.726201652615607, 108.33984614701741, 1.1, 1.1
21.327613824269044, 108.30647356604466, 1.1, 1.1
20.929012165696882, 108.2732669318805, 1.1, 1.1
20.53032625333411, 108.24108990784129, 1.1, 1.1
20.13149348377013, 108.21079213474286, 1.1, 1.1
19.73246730234594, 108.18316631704255, 1.1, 1.1
19.333216338461042, 108.15901761814126, 1.1, 1.1
18.93372970442435, 108.13916229086878, 1.1, 1.1
18.534021953356635, 108.12443859800439, 1.1, 1.1
18.134139064509846, 108.11571704428007, 1.1, 1.1
17.73416608939214, 108.11398255477941, 1.1, 1.1
17.334240060169314, 108.12021022855009, 1.1, 1.1
16.934556434974866, 108.13538448565636, 1.1, 1.1
16.535383354990792, 108.16059915747896, 1.1, 1.1
16.13707817183119, 108.19701566879247, 1.1, 1.1
15.74013402169362, 108.24606468227832, 1.1, 1.1
15.345166955617735, 108.3090469710897, 1.1, 1.1
14.952922164424322, 108.38718206562282, 1.1, 1.1
14.56438442982548, 108.48202644563355, 1.1, 1.1
14.18079138891278, 108.59519500397874, 1.1, 1.1
13.803420649319449, 108.72761966591305, 1.1, 1.1
13.43409370096169, 108.8810320652004, 1.1, 1.1
13.07449993659722, 109.05602526905713, 1.1, 1.1
12.726670003059766, 109.25335394041312, 1.1, 1.1
12.392752985168173, 109.47339656724046, 1.1, 1.1
12.07440487843889, 109.71541583782184, 1.1, 1.1
11.773602739322357, 109.97893603437767, 1.1, 1.1
11.48890965022715, 110.25981660433845, 1.1, 1.1
11.217203288910007, 110.5533109438008, 1.1, 1.1
10.955225792554693, 110.85554251257285, 1.1, 1.1
10.699579164076638, 111.16315873927834, 1.1, 1.1
10.44672410282525, 111.47307823282125, 1.1, 1.1
10.19309440999599, 111.78236278567968, 1.1, 1.1
9.934554077726602, 112.08754300961395, 1.1, 1.1
9.666638065965934, 112.38450059101024, 1.1, 1.1
9.383484156737449, 112.66690013855676, 1.1, 1.1
9.078729943528533, 112.92567932953396, 1.1, 1.1
8.745402099634525, 113.14607301461982, 1.1, 1.1
8.379655121774096, 113.30626850912904, 1.1, 1.1
7.987798215074076, 113.3819405513764, 1.1, 1.1
7.588507313108927, 113.37517302526217, 1.1, 1.1
7.195454980325692, 113.30291204552839, 1.1, 1.1
6.8140309053810135, 113.18309649160673, 1.1, 1.1
6.44468818530753, 113.02984436416943, 1.1, 1.1
6.0860121718105304, 112.85294805930727, 1.1, 1.1
