# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.2704521896205705, 0.29469031368621224, 1.1, 1.1
0.5428262987243215, 0.5876061724349597, 1.1, 1.1
0.8160917023783583, 0.8796911631381139, 1.1, 1.1
1.0893015120332024, 1.171828126385873, 1.1, 1.1
1.3615350869419842, 1.464874578027259, 1.1, 1.1
1.6318401501222866, 1.759699931283155, 1.1, 1.1
1.8991720053637522, 2.0572223166754195, 1.1, 1.1
2.162322163638848, 2.358446836181418, 1.1, 1.1
2.4198269450323266, 2.664506402893915, 1.1, 1.1
2.669843218129131, 2.976704850552758, 1.1, 1.1
2.9099729279738966, 3.296558686655035, 1.1, 1.1
3.1365494677613555, 3.626129912174206, 1.1, 1.1
3.3447691749297093, 3.967561971819052, 1.1, 1.1
3.526427066631726, 4.323773559339571, 1.1, 1.1
3.668538819572916, 4.6973566068047745, 1.1, 1.1
3.7511031120401555, 5.088105544463319, 1.1, 1.1
3.74287286513362, 5.486794376084738, 1.1, 1.1
3.6208120406368636, 5.866097885375451, 1.1, 1.1
3.4037673493599527, 6.200967001811195, 1.1, 1.1
3.127000414647412, 6.48914814042392, 1.1, 1.1
2.8149516299569086, 6.739072082256451, 1.1, 1.1
2.4817757900278536, 6.960226887808199, 1.1, 1.1
2.135172371935468, 7.159760235010159, 1.1, 1.1
1.7798847763726116, 7.343435011869834, 1.1, 1.1
1.4184458478311939, 7.514718492501558, 1.1, 1.1
1.052833981908492, 7.676917418525691, 1.1, 1.1
0.6842825417211316, 7.83233148533403, 1.1, 1.1
0.3137041003830632, 7.98285498233823, 1.1, 1.1
-0.058191007799635486, 8.130099349335888, 1.1, 1.1
-0.4308203358509246, 8.275477675229407, 1.1, 1.1
-0.8036764790364828, 8.420273879799307, 1.1, 1.1
-1.1762866323883117, 8.565701355069102, 1.1, 1.1
-1.548178221308234, 8.712955264216589, 1.1, 1.1
-1.9188361989131266, 8.863285139846123, 1.1, 1.1
-2.287733407317617, 9.017882631865398, 1.1, 1.1
-2.6545907547470478, 9.177259247118016, 1.1, 1.1
-3.0193143430181237, 9.3414598118244, 1.1, 1.1
-3.3818283038010435, 9.510482672302379, 1.1, 1.1
-3.742059820202769, 9.684317076958127, 1.1, 1.1
-4.099939652093269, 9.862943210785906, 1.1, 1.1
-4.455388853351948, 10.046358593346742, 1.1, 1.1
-4.808340961814267, 10.234534077338267, 1.1, 1.1
-5.158753387385019, 10.427397044571427, 1.1, 1.1
-5.506577107652859, 10.624890237790723, 1.1, 1.1
-5.851769482388974, 10.826947687476471, 1.1, 1.1
-6.194294714359259, 11.033494945831178, 1.1, 1.1
-6.534058786311036, 11.244553539273445, 1.1, 1.1
-6.871098100912775, 11.459936171762127, 1.1, 1.1
-7.205403335371301, 11.679538849116184, 1.1, 1.1
-7.5369180751365406, 11.903332109021674, 1.1, 1.1
-7.865664111172791, 12.131173079753975, 1.1, 1.1
-8.191688322656333, 12.362892480172734, 1.1, 1.1
-8.514924448038954, 12.59848572475111, 1.1, 1.1
-8.835487867845814, 12.837702979637086, 1.1, 1.1
-9.153365869397149, 13.080477508534353, 1.1, 1.1
-9.468633768989235, 13.326632317977525, 1.1, 1.1
-9.781339856055354, 13.576033646914453, 1.1, 1.1
-10.091561294226537, 13.828519201399898, 1.1, 1.1
-10.399369591263294, 14.083941247956336, 1.1, 1.1
-10.70487629540446, 14.342112142569345, 1.1, 1.1
-11.008147567209946, 14.60290551520646, 1.1, 1.1
-11.30934405775929, 14.866092652300026, 1.1, 1.1
-11.60852961573518, 15.131563803962422, 1.1, 1.1
-11.905880074276396, 15.399088912113644, 1.1, 1.1
-12.201525990597645, 15.6684968363603, 1.1, 1.1
-12.49559212675885, 15.939628414251876, 1.1, 1.1
-12.788266107774447, 16.212262298117288, 1.1, 1.1
