# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.39990631471193794, -0.007115771918435598, 1.1, 1.1
0.7994027542331317, -0.026591662179555442, 1.1, 1.1
1.1982048789157371, -0.057202650446456005, 1.1, 1.1
1.596115853696464, -0.09781802023609742, 1.1, 1.1
1.9930675338048438, -0.14694533890917683, 1.1, 1.1
2.389071481673728, -0.2032213340686937, 1.1, 1.1
2.7841907887570176, -0.2654178167972745, 1.1, 1.1
3.1785709290160966, -0.33214774107209166, 1.1, 1.1
3.5723915533408412, -0.4021100205826542, 1.1, 1.1
3.965847994605747, -0.47409550154463176, 1.1, 1.1
4.359167426560337, -0.5468269421150538, 1.1, 1.1
4.752567790795148, -0.6191187142771355, 1.1, 1.1
5.146267652599665, -0.6897585854872048, 1.1, 1.1
5.540450661433946, -0.7576465589797721, 1.1, 1.1
5.935298340377199, -0.8215489916018015, 1.1, 1.1
6.33092014577412, -0.8804597693148466, 1.1, 1.1
6.727409756065705, -0.9332042779433181, 1.1, 1.1
7.124783271458375, -0.9787974874782392, 1.1, 1.1
7.5230124094910025, -1.016169980117482, 1.1, 1.1
7.9219903921585555, -1.0444190239784064, 1.1, 1.1
8.321553585402743, -1.062567681802534, 1.1, 1.1
8.721453842820598, -1.070306835176197, 1.1, 1.1
9.1214184909295, -1.0673764176881662, 1.1, 1.1
9.52117445567399, -1.0541385982217761, 1.1, 1.1
9.920441511967624, -1.030351733279538, 1.1, 1.1
10.318940734683604, -0.9960312110715464, 1.1, 1.1
10.716392725178544, -0.9511780124227727, 1.1, 1.1
11.112436981765606, -0.8952466994165604, 1.1, 1.1
11.506776875353824, -0.8283581604046475, 1.1, 1.1
11.899003699902332, -0.750029687071752, 1.1, 1.1
12.288682248119864, -0.659880900720232, 1.1, 1.1
12.6753634361291, -0.5576421715494746, 1.1, 1.1
13.05840736295725, -0.4425290113447602, 1.1, 1.1
13.437271267270063, -0.31433500907518663, 1.1, 1.1
13.811077934972904, -0.17207391086333956, 1.1, 1.1
14.179053562880943, -0.015359909882754152, 1.1, 1.1
14.540125592989575, 0.15665986754748928, 1.1, 1.1
14.893013745967705, 0.34488363581882453, 1.1, 1.1
15.236416727544539, 0.5498866779148202, 1.1, 1.1
15.568673791393948, 0.7724949663850396, 1.1, 1.1
15.887766934960812, 1.0135852074871607, 1.1, 1.1
16.191566278322494, 1.273664684787839, 1.1, 1.1
16.478102973477387, 1.552639230009241, 1.1, 1.1
16.746200309603918, 1.8493792591040403, 1.1, 1.1
16.995215879746013, 2.1623089200236407, 1.1, 1.1
17.224910816807682, 2.4896897367799937, 1.1, 1.1
17.435425843553816, 2.829728610104425, 1.1, 1.1
17.627230523102153, 3.180669571285634, 1.1, 1.1
17.801056067991105, 3.5408630971374606, 1.1, 1.1
17.957823070516568, 3.9088109902429267, 1.1, 1.1
18.098439327256774, 4.283235999916627, 1.1, 1.1
18.22400460436624, 4.66297610763305, 1.1, 1.1
18.335758308542633, 5.047011114559979, 1.1, 1.1
18.434714174891237, 5.434546600469474, 1.1, 1.1
18.521769293684223, 5.824930192161581, 1.1, 1.1
18.598197487443013, 6.217535785712499, 1.1, 1.1
18.66456213888297, 6.611969413219292, 1.1, 1.1
18.722086484556122, 7.0077903681416736, 1.1, 1.1
18.771312465139466, 7.4047302828257635, 1.1, 1.1
18.813141035331583, 7.80251873295094, 1.1, 1.1
18.848285089587765, 8.200954820910749, 1.1, 1.1
18.877211504118485, 8.59989142917642, 1.1, 1.1
18.900676626875256, 8.999186837268258, 1.1, 1.1
18.919221510383814, 9.398741641702593, 1.1, 1.1
18.933351936267513, 9.798477650644458, 1.1, 1.1
18.943484351550257, 10.198335417520148, 1.1, 1.1
18.95014759449257, 10.59826623611341, 1.1, 1.1
18.953772540022573, 10.99823637769196, 1.1, 1.1
18.954766235071368, 11.398221963360402, 1.1, 1.1
18.95351899981999, 11.798207065516795, 1.1, 1.1
18.95040700557339, 12.198182191803316, 1.1, 1.1
18.9457947795015, 12.598142971890695, 1.1, 1.1
18.94003118892878, 12.998088906395036, 1.1, 1.1
18.933475573627227, 13.398022695573232, 1.1, 1.1
18.926474339205363, 13.797948963734175, 1.1, 1.1
18.91936928926128, 14.19787340860739, 1.1, 1.1
18.912502716482322, 14.59780199855922, 1.1, 1.1
