# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.321792460431201, -0.23755204959804033, 1.1, 1.1
-0.6426624671622001, -0.4763487635237773, 1.1, 1.1
-0.9628064530106926, -0.7161181198204645, 1.1, 1.1
-1.282411961122051, -0.9566048970039027, 1.1, 1.1
-1.6016842320937492, -1.1975339671735377, 1.1, 1.1
-1.920814313107602, -1.438651377294267, 1.1, 1.1
-2.2399939552212764, -1.6797031675161307, 1.1, 1.1
-2.559411086886957, -1.9204401234851467, 1.1, 1.1
-2.8792486831192825, -2.1606181069083803, 1.1, 1.1
-3.199702262908552, -2.399973481426766, 1.1, 1.1
-3.520936978218934, -2.6382793167624072, 1.1, 1.1
-3.8431429880375063, -2.8752700843667327, 1.1, 1.1
-4.1664959638229675, -3.1106932320849197, 1.1, 1.1
-4.4911438412576175, -3.3443273211204954, 1.1, 1.1
-4.817166420087993, -3.57603935690085, 1.1, 1.1
-5.144379228165832, -3.8060677024696723, 1.1, 1.1
-5.4726161592461295, -4.034632565240944, 1.1, 1.1
-5.80171005530763, -4.261961970234367, 1.1, 1.1
-6.131475330768751, -4.488316507968467, 1.1, 1.1
-6.461754434788659, -4.71392076187308, 1.1, 1.1
-6.792372144545013, -4.9390285700900804, 1.1, 1.1
-7.123160228852775, -5.163885982116469, 1.1, 1.1
-7.453949099480887, -5.388742237601157, 1.1, 1.1
-7.784565609682296, -5.613851805730082, 1.1, 1.1
-8.114838134716535, -5.839465686896951, 1.1, 1.1
-8.44457367407901, -6.0658635339894715, 1.1, 1.1
-8.773595852287002, -6.293296662681435, 1.1, 1.1
-9.101725673307335, -6.52201521894305, 1.1, 1.1
-9.428866455793177, -6.752146216447404, 1.1, 1.1
-9.755028594188516, -6.98366212859856, 1.1, 1.1
-10.08023257203962, -7.216522028329127, 1.1, 1.1
-10.404492738360958, -7.450694470076712, 1.1, 1.1
-10.727816936362785, -7.686157574206138, 1.1, 1.1
-11.0502260457652, -7.922872114582798, 1.1, 1.1
-11.37174500131637, -8.160794304041403, 1.1, 1.1
-11.692394121158259, -8.399887512789373, 1.1, 1.1
-12.012195203148757, -8.640113887526695, 1.1, 1.1
-12.331169223360327, -8.881437405457216, 1.1, 1.1
-12.649337732099006, -9.123821961745652, 1.1, 1.1
-12.96673341750003, -9.3672176320304, 1.1, 1.1
-13.283383687466852, -9.611582291143169, 1.1, 1.1
-13.599317284996964, -9.856872838890407, 1.1, 1.1
-13.914564245933875, -10.103045253320154, 1.1, 1.1
-14.229155852380927, -10.350054644577625, 1.1, 1.1
-14.543124581940269, -10.59785530920404, 1.1, 1.1
-14.85650405295764, -10.84640078474552, 1.1, 1.1
-15.169326492861224, -11.095647001504208, 1.1, 1.1
-15.481630323627904, -11.345542736064765, 1.1, 1.1
-15.793452549508004, -11.596039175702266, 1.1, 1.1
-16.10483068207334, -11.847087441796166, 1.1, 1.1
-16.41580305108213, -12.09863816377963, 1.1, 1.1
-16.726408730654725, -12.350641533461912, 1.1, 1.1
-17.03668746305214, -12.60304735912053, 1.1, 1.1
-17.34667958032537, -12.855805119333473, 1.1, 1.1
-17.65642592410935, -13.108864016532337, 1.1, 1.1
-17.96596776384002, -13.36217303026749, 1.1, 1.1
-18.27534671367667, -13.615680970184927, 1.1, 1.1
-18.584604648414434, -13.86933652872229, 1.1, 1.1
-18.893783618673552, -14.123088333537796, 1.1, 1.1
-19.20292576565288, -14.376884999690827, 1.1, 1.1
-19.512073235735272, -14.63067518159633, 1.1, 1.1
-19.82126809523151, -14.884407624777662, 1.1, 1.1
-20.13055224554806, -15.138031217442766, 1.1, 1.1
-20.43996764618627, -15.391494666741139, 1.1, 1.1
-20.749555898962463, -15.644746954064487, 1.1, 1.1
-21.059357702758618, -15.897737953251195, 1.1, 1.1
-21.36941350664759, -16.150417586121158, 1.1, 1.1
-21.679763191171382, -16.40273616628086, 1.1, 1.1
-21.990445991572976, -16.654644450133485, 1.1, 1.1
-22.301500423308696, -16.906093687805317, 1.1, 1.1
-22.61296421008725, -17.157035673972025, 1.1, 1.1
-22.92487421467243, -17.407422798558457, 1.1, 1.1
-23.23726637267721, -17.65720809727469, 1.1, 1.1
-23.550175629566162, -17.90634530194, 1.1, 1.1
-23.863635881071318, -18.154788890534746, 1.1, 1.1
-24.177684303934647, -18.402488560399263, 1.1, 1.1
-24.492350080253686, -18.649403470285762, 1.1, 1.1
-24.80766278786774, -18.89549167455622, 1.1, 1.1
-25.12365167089913, -19.140711005510695, 1.1, 1.1
-25.44034468271324, -19.385020280323303, 1.1, 1.1
-25.757768449846722, -19.628379347887304, 1.1, 1.1
-26.075953472576302, -19.87074224156455, 1.1, 1.1
-26.394924887041306, -20.112069196557435, 1.1, 1.1
-26.71470022156803, -20.352329838286938, 1.1, 1.1
-27.03530058465372, -20.59148844337335, 1.1, 1.1
-27.35674564196006, -20.829510534295046, 1.1, 1.1
-27.679069348534426, -21.066341400881587, 1.1, 1.1
