# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.36608402505773086, -0.161087083010365, 1.1, 1.1
-0.7266899942065308, -0.3340825354571777, 1.1, 1.1
-1.0807566173463385, -0.5200868988930321, 1.1, 1.1
-1.4273494522399588, -0.7196616944077618, 1.1, 1.1
-1.765040687826513, -0.9339413144850699, 1.1, 1.1
-2.092205982588041, -1.1639583402224165, 1.1, 1.1
-2.406821473605504, -1.4108429519597365, 1.1, 1.1
-2.706368513646858, -1.6757911890145074, 1.1, 1.1
-2.987710767377301, -1.9599648020198916, 1.1, 1.1
-3.2475218250010798, -2.2639287324897612, 1.1, 1.1
-3.4810150994035283, -2.5885186300101397, 1.1, 1.1
-3.68398575315468, -2.932969155488662, 1.1, 1.1
-3.851921121539, -3.295767675740734, 1.1, 1.1
-3.9810749072756693, -3.6741244771717776, 1.1, 1.1
-4.071882083170074, -4.063489469087813, 1.1, 1.1
-4.127626393536389, -4.45942526940208, 1.1, 1.1
-4.150601089630847, -4.858633904424384, 1.1, 1.1
-4.1439256125028265, -5.258459492402047, 1.1, 1.1
-4.109849481699534, -5.656902613483412, 1.1, 1.1
-4.0505275493216, -6.052384000600773, 1.1, 1.1
-3.967405785544095, -6.443563763900393, 1.1, 1.1
-3.8620954142460775, -6.829367218390616, 1.1, 1.1
-3.7349526423731163, -7.2085391137121935, 1.1, 1.1
-3.587177429469122, -7.580156643604601, 1.1, 1.1
-3.4181913990105244, -7.9426189123278, 1.1, 1.1
-3.2285371105834173, -8.294697704316984, 1.1, 1.1
-3.017225774236252, -8.634214995338414, 1.1, 1.1
-2.784170410624114, -8.959176995793332, 1.1, 1.1
-2.5298451937601953, -9.267770507183666, 1.1, 1.1
-2.255071769817974, -9.558309604696412, 1.1, 1.1
-1.9611410865263679, -9.829461492004153, 1.1, 1.1
-1.64969644513765, -10.080314454697357, 1.1, 1.1
-1.322577396538783, -10.310362034057901, 1.1, 1.1
-0.9818554978459559, -10.51974065890456, 1.1, 1.1
-0.6294978817203116, -10.708892640895261, 1.1, 1.1
-0.2673627809051453, -10.878590930882552, 1.1, 1.1
0.10286329886842793, -11.029848293949396, 1.1, 1.1
0.4797161976744775, -11.163774305037752, 1.1, 1.1
0.8619903851053294, -11.281351836199475, 1.1, 1.1
1.2485078433242336, -11.384136430479124, 1.1, 1.1
1.6384295731664196, -11.473164292817915, 1.1, 1.1
2.031020824429163, -11.549579143274714, 1.1, 1.1
2.4256726365041246, -11.614538546912838, 1.1, 1.1
2.8219080532683947, -11.669029435403344, 1.1, 1.1
3.2193468535006744, -11.713927223714723, 1.1, 1.1
3.617662048393562, -11.750255442224578, 1.1, 1.1
4.016620220947992, -11.77868952779474, 1.1, 1.1
4.4160253188619905, -11.799961068163086, 1.1, 1.1
4.8157205077162075, -11.814833772976028, 1.1, 1.1
5.215590057020677, -11.82391684077535, 1.1, 1.1
5.615545008554342, -11.827778638917646, 1.1, 1.1
6.015518488913621, -11.826944854617413, 1.1, 1.1
6.415461281907582, -11.821886088668016, 1.1, 1.1
6.815340155789336, -11.81311656199828, 1.1, 1.1
7.215134068608755, -11.80107296575724, 1.1, 1.1
7.614831809503258, -11.78616896995856, 1.1, 1.1
8.01443016470131, -11.768798344723468, 1.1, 1.1
8.413932383275878, -11.749337951517077, 1.1, 1.1
8.813346886576284, -11.728150613219709, 1.1, 1.1
9.212686172613502, -11.705587877563481, 1.1, 1.1
9.611965872760514, -11.68199269248502, 1.1, 1.1
10.011203922979696, -11.657702014785896, 1.1, 1.1
10.410419815446787, -11.633049375517123, 1.1, 1.1
10.80963389894881, -11.608367426977075, 1.1, 1.1
11.208866697821414, -11.583990497314694, 1.1, 1.1
11.60813821946848, -11.560257179573128, 1.1, 1.1
12.007467219654771, -11.537512982641225, 1.1, 1.1
12.406870392732728, -11.516113071987398, 1.1, 1.1
12.806361450676917, -11.496425128152936, 1.1, 1.1
13.20595005014161, -11.47883235062366, 1.1, 1.1
13.605640520587862, -11.463736633630775, 1.1, 1.1
14.005430338683396, -11.451561938286382, 1.1, 1.1
14.405308284490857, -11.442757881715746, 1.1, 1.1
14.805252203273561, -11.437803557788968, 1.1, 1.1
15.205225941203786, -11.437298706865144, 1.1, 1.1
15.605174331674753, -11.44174505494221, 1.1, 1.1
16.005021625312764, -11.451739044960037, 1.1, 1.1
16.404665452160145, -11.46792851664783, 1.1, 1.1
16.80395630336176, -11.491232398817168, 1.1, 1.1
17.202718101540142, -11.522277020317624, 1.1, 1.1
17.600706117787723, -11.562010838455986, 1.1, 1.1
17.997597265662996, -11.611497610511268, 1.1, 1.1
18.392996596073694, -11.671730756213528, 1.1, 1.1
18.786384909306676, -11.743927930760254, 1.1, 1.1
19.177068589256983, -11.829536354740176, 1.1, 1.1
19.56424730594179, -11.929783958289422, 1.1, 1.1
19.946864247787133, -12.046217046876897, 1.1, 1.1
20.323605043900614, -12.180433191771694, 1.1, 1.1
20.69286527402876, -12.334017608852712, 1.1, 1.1
21.05273348586548, -12.508452487701282, 1.1, 1.1
21.401002169999522, -12.704999693158358, 1.1, 1.1
21.735220316770445, -12.924564266160601, 1.1, 1.1
22.05279825526528, -13.16755552470569, 1.1, 1.1
22.35116654888271, -13.433771703708588, 1.1, 1.1
22.62797597421725, -13.722338393418264, 1.1, 1.1
22.881308948676264, -14.031725758191389, 1.1, 1.1
23.109861522873537, -14.359853063749952, 1.1, 1.1
23.313067593140957, -14.704259663562738, 1.1, 1.1
23.491533611307013, -15.062123790097822, 1.1, 1.1
23.64714630528217, -15.430514472819619, 1.1, 1.1
23.781742045566965, -15.807110580591665, 1.1, 1.1
23.8961837457867, -16.19032025768105, 1.1, 1.1
23.992174659389335, -16.578565461564033, 1.1, 1.1
24.070002225952067, -16.970860021356778, 1.1, 1.1
24.130572537396304, -17.366188406897756, 1.1, 1.1
24.173697386408776, -17.76379960954801, 1.1, 1.1
24.199843559967583, -18.162886882528934, 1.1, 1.1
24.208195733602707, -18.56274142117185, 1.1, 1.1
24.19877140681701, -18.96256851502107, 1.1, 1.1
24.170210538908208, -19.36148220227428, 1.1, 1.1
24.12167618285973, -19.75845061848463, 1.1, 1.1
24.05160824250391, -20.15218479845213, 1.1, 1.1
23.958100563692525, -20.54101442115545, 1.1, 1.1
23.840723352618518, -20.92330698060197, 1.1, 1.1
23.69931445305805, -21.2973721355524, 1.1, 1.1
23.53413739422232, -21.661565857193075, 1.1, 1.1
23.345919477574697, -22.014406270226516, 1.1, 1.1
23.13579751729015, -22.354663581290914, 1.1, 1.1
22.90523176687502, -22.68142218739991, 1.1, 1.1
22.65590259339094, -22.994108777134354, 1.1, 1.1
22.389605350464635, -23.292487296016862, 1.1, 1.1
22.1081561575171, -23.57662723802409, 1.1, 1.1
21.813316522205326, -23.846854622184594, 1.1, 1.1
21.506739751083693, -24.103695205984376, 1.1, 1.1
