# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.2175188104185164, 0.33566542976056724, 1.1, 1.1
-0.4357234857900183, 0.6708851174798838, 1.1, 1.1
-0.6556159819189196, 1.0049992636382257, 1.1, 1.1
-0.8782839513242457, 1.3372688324214437, 1.1, 1.1
-1.1049594873109143, 1.6668155725634364, 1.1, 1.1
-1.3370973172964078, 1.9925345665643448, 1.1, 1.1
-1.5764730053785811, 2.3129655831636597, 1.1, 1.1
-1.8253075370445186, 2.6260943747326024, 1.1, 1.1
-2.0864203342924394, 2.9290356125183763, 1.1, 1.1
-2.363866851975052, 3.2170371291393565, 1.1, 1.1
-2.6631197484254425, 3.4821807686931407, 1.1, 1.1
-2.9917000541207805, 3.7095739010513995, 1.1, 1.1
-3.3566283484396955, 3.8707928066498454, 1.1, 1.1
-3.7516392683622435, 3.9172847707215652, 1.1, 1.1
-4.136490622422395, 3.8163359667262426, 1.1, 1.1
-4.478839400424349, 3.611077139655791, 1.1, 1.1
-4.7811384663318535, 3.3496001613246165, 1.1, 1.1
-5.055095670349985, 3.058329820079294, 1.1, 1.1
-5.3094133529712195, 2.7496712248505446, 1.1, 1.1
-5.550467075123342, 2.430512842496725, 1.1, 1.1
-5.782698591198107, 2.104863383423549, 1.1, 1.1
-6.009544956285961, 1.7754334232628395, 1.1, 1.1
-6.233635081958736, 1.4441194560281474, 1.1, 1.1
-6.457204824150475, 1.112453604191174, 1.1, 1.1
-6.682251640108582, 0.7817895030359097, 1.1, 1.1
-6.91065878949866, 0.4534405138894755, 1.1, 1.1
-7.14429885254104, 0.12879902252770137, 1.1, 1.1
-7.385094825121229, -0.19056402946155515, 1.1, 1.1
-7.634508577718728, -0.5032393328883273, 1.1, 1.1
-7.892777329161683, -0.8086408086440855, 1.1, 1.1
-8.159739815241442, -1.1064723253424518, 1.1, 1.1
-8.43518681286223, -1.3964747171481804, 1.1, 1.1
-8.718872041402904, -1.6784237301898912, 1.1, 1.1
-9.010516131728153, -1.952133168868798, 1.1, 1.1
-9.309811107165523, -2.2174572407060253, 1.1, 1.1
-9.61649967697062, -2.474200733456456, 1.1, 1.1
-9.930214334706381, -2.722309448980269, 1.1, 1.1
-10.25052724386253, -2.9618385236127267, 1.1, 1.1
-10.577062787084623, -3.192814383568731, 1.1, 1.1
-10.909469171792614, -3.4152612857834157, 1.1, 1.1
-11.24744081167235, -3.6291589986731196, 1.1, 1.1
-11.590489391724477, -3.8348155257872207, 1.1, 1.1
-11.938248223859956, -4.0324053513388805, 1.1, 1.1
-12.290430743391871, -4.222000229182541, 1.1, 1.1
-12.64665391201705, -4.403890464371699, 1.1, 1.1
-13.006546217067472, -4.578410019631917, 1.1, 1.1
-13.369826175018863, -4.745766162083925, 1.1, 1.1
-13.736218721359895, -4.906194879002385, 1.1, 1.1
-14.105384563084018, -5.060135691111185, 1.1, 1.1
-14.477078173117684, -5.207871285048213, 1.1, 1.1
-14.851091398906975, -5.349633421846704, 1.1, 1.1
-15.227140946401862, -5.485902902942968, 1.1, 1.1
-15.605027011184829, -5.616995731553757, 1.1, 1.1
-15.984582984576045, -5.7431735643712045, 1.1, 1.1
-16.36558466253203, -5.8649172495271955, 1.1, 1.1
-16.747876301872793, -5.982549283970357, 1.1, 1.1
-17.13131448719878, -6.09638968607743, 1.1, 1.1
-17.51572751017956, -6.206894567019873, 1.1, 1.1
-17.90099516893249, -6.314383069145251, 1.1, 1.1
-18.28698417047135, -6.419252661019996, 1.1, 1.1
-18.673563835224414, -6.5219244347572385, 1.1, 1.1
-19.060634369375215, -6.622730589016754, 1.1, 1.1
-19.448066748894377, -6.7221374588912255, 1.1, 1.1
-19.83575858901944, -6.8205279861581545, 1.1, 1.1
-20.223596270944725, -6.91834229782954, 1.1, 1.1
-20.611468658562153, -7.016018957498957, 1.1, 1.1
-20.999260396410364, -7.114015174738952, 1.1, 1.1
-21.386848251263807, -7.212814289613931, 1.1, 1.1
-21.77410533695288, -7.31290147520923, 1.1, 1.1
-22.16087992704464, -7.414836289710863, 1.1, 1.1
-22.54702560889956, -7.519126917961231, 1.1, 1.1
-22.932351831916968, -7.626404243135681, 1.1, 1.1
-23.316654378784648, -7.737290340598932, 1.1, 1.1
-23.699705808278658, -7.852421309290023, 1.1, 1.1
-24.081229630527304, -7.972515305058138, 1.1, 1.1
-24.46088793985298, -8.098379747456491, 1.1, 1.1
-24.838297666807406, -8.230829548158027, 1.1, 1.1
-25.213012619638164, -8.370715735884076, 1.1, 1.1
-25.58449185712582, -8.518974988340489, 1.1, 1.1
-25.95209395695668, -8.676595857932668, 1.1, 1.1
-26.3150608825392, -8.844609776904846, 1.1, 1.1
-26.67243836348289, -9.024197659288973, 1.1, 1.1
-27.0231994720589, -9.216375415760112, 1.1, 1.1
-27.3661397348125, -9.422173810794234, 1.1, 1.1
-27.699828727274102, -9.642647354298816, 1.1, 1.1
