# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.15471937290715942, -0.3687485504225494, 1.1, 1.1
-0.28227685434727334, -0.7477712760139748, 1.1, 1.1
-0.38501706283825854, -1.1342763215230092, 1.1, 1.1
-0.4654658813947137, -1.5260375491688265, 1.1, 1.1
-0.5260460537692779, -1.9213666751506766, 1.1, 1.1
-0.5689323233796486, -2.319015317208647, 1.1, 1.1
-0.5956816744916509, -2.718081676567588, 1.1, 1.1
-0.6082635331771726, -3.1178490552102565, 1.1, 1.1
-0.6079361307427504, -3.5178188370783188, 1.1, 1.1
-0.5961108315247046, -3.9176168610038875, 1.1, 1.1
-0.5736842959122157, -4.316963100466093, 1.1, 1.1
-0.5418624620727215, -4.715672491468906, 1.1, 1.1
-0.5012761786478848, -5.113586921751683, 1.1, 1.1
-0.45276720371355594, -5.510614349980779, 1.1, 1.1
-0.39705363570678287, -5.906696236038071, 1.1, 1.1
-0.3345747758146942, -6.301768380643111, 1.1, 1.1
-0.2659357346779103, -6.695817451542393, 1.1, 1.1
-0.19165576400852302, -7.088842945697248, 1.1, 1.1
-0.1120298982655541, -7.480820852852964, 1.1, 1.1
-0.02746603680471793, -7.871763328016191, 1.1, 1.1
0.06187089127011802, -8.261642975813317, 1.1, 1.1
0.15591243661697973, -8.650414850912643, 1.1, 1.1
0.254380880151551, -9.03808931608604, 1.1, 1.1
0.3572355330093089, -9.42462342592547, 1.1, 1.1
0.4641524853825274, -9.810053775484288, 1.1, 1.1
0.5750395518835774, -10.194361004513066, 1.1, 1.1
0.6895962542193672, -10.577590461135713, 1.1, 1.1
0.8076303537600538, -10.959763508978867, 1.1, 1.1
0.9289053587926546, -11.340920639765326, 1.1, 1.1
1.0531235242695942, -11.721129027533966, 1.1, 1.1
1.180081857601344, -12.100431440888887, 1.1, 1.1
1.3094618670675686, -12.478914768758479, 1.1, 1.1
1.4409744975629621, -12.856662562135242, 1.1, 1.1
1.5743582441821857, -13.233753888345536, 1.1, 1.1
1.7092909102036842, -13.610293846596683, 1.1, 1.1
1.8454583793182806, -13.986389133389693, 1.1, 1.1
1.9825515408944838, -14.36214806891818, 1.1, 1.1
2.1202784102859766, -14.737675236173285, 1.1, 1.1
2.2584952890455057, -15.113022327467142, 1.1, 1.1
2.3971880576362494, -15.488193836784955, 1.1, 1.1
2.536348560161251, -15.863192107353765, 1.1, 1.1
2.6759739090307804, -16.238017548858295, 1.1, 1.1
2.8160504126713093, -16.61267462099986, 1.1, 1.1
2.9565680640617202, -16.987166461010382, 1.1, 1.1
3.097517728622485, -17.361495917404728, 1.1, 1.1
3.238890025803684, -17.73566596651171, 1.1, 1.1
3.3806778932649664, -18.109678739365368, 1.1, 1.1
3.522870428987204, -18.48353785228036, 1.1, 1.1
3.6654555220578473, -18.8572474247831, 1.1, 1.1
3.8084228604058765, -19.230810932113993, 1.1, 1.1
3.951761901175651, -19.604231973583868, 1.1, 1.1
4.095461874390217, -19.977514271335636, 1.1, 1.1
4.239511786818412, -20.350661668924644, 1.1, 1.1
4.383900861083596, -20.723677961095014, 1.1, 1.1
4.5286188730888455, -21.09656676031288, 1.1, 1.1
4.673652224624, -21.46933302306007, 1.1, 1.1
4.818989093845971, -21.841981053382277, 1.1, 1.1
4.964617457579479, -22.2145152669223, 1.1, 1.1
5.110525096324622, -22.586940188439257, 1.1, 1.1
5.256699599448908, -22.959260449151913, 1.1, 1.1
5.40312837056026, -23.331480783908486, 1.1, 1.1
5.549798633057129, -23.70360602818539, 1.1, 1.1
5.696697435851696, -24.075641114918174, 1.1, 1.1
5.843811659261874, -24.447591071167842, 1.1, 1.1
5.9911280210678655, -24.81946101462657, 1.1, 1.1
6.1386330827284254, -25.191256149966886, 1.1, 1.1
6.286313255752361, -25.562981765038824, 1.1, 1.1
6.434154808220086, -25.934643226920137, 1.1, 1.1
6.5821438714502065, -26.30624597782462, 1.1, 1.1
6.730266446805871, -26.677795530874437, 1.1, 1.1
6.878508412635469, -27.049297465742125, 1.1, 1.1
7.026855531341894, -27.42075742416879, 1.1, 1.1
7.175293456575062, -27.792181105364993, 1.1, 1.1
7.323807740541156, -28.163574261301243, 1.1, 1.1
7.4723838414231665, -28.534942691895328, 1.1, 1.1
7.621007130906257, -28.906292240103877, 1.1, 1.1
7.769662901801603, -29.277628786925984, 1.1, 1.1
7.918336375762443, -29.64895824632673, 1.1, 1.1
8.067012711085688, -30.02028656008889, 1.1, 1.1
8.215677010592394, -30.391619692601168, 1.1, 1.1
8.364314329580317, -30.762963625591542, 1.1, 1.1
8.512909683841727, -31.134324352814446, 1.1, 1.1
8.661448057739321, -31.505707874700704, 1.1, 1.1
8.809914412333185, -31.877120192979174, 1.1, 1.1
8.958293693551646, -32.24856730527933, 1.1, 1.1
9.106570840398618, -32.62005519972376, 1.1, 1.1
9.254730793190156, -32.991589849520096, 1.1, 1.1
9.402758501812492, -33.36317720756148, 1.1, 1.1
9.550638933994485, -33.73482320104492, 1.1, 1.1
