# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.2887688122320311, -0.27676797302332545, 1.1, 1.1
0.5780753374660739, -0.5529735222675995, 1.1, 1.1
0.8687503886324386, -0.8277376796840485, 1.1, 1.1
1.1616304097306296, -1.1001488956726675, 1.1, 1.1
1.4574905326107888, -1.3693188943112986, 1.1, 1.1
1.7572953808846403, -1.6340853424217414, 1.1, 1.1
2.0617418776664027, -1.893497534417584, 1.1, 1.1
2.371838396696739, -2.146123376572355, 1.1, 1.1
2.688289609917492, -2.390736355709265, 1.1, 1.1
3.0121229984393736, -2.6254794454691037, 1.1, 1.1
3.3439350968442123, -2.8487908945993468, 1.1, 1.1
3.6846352922531147, -3.0582786235287998, 1.1, 1.1
4.034689493063174, -3.2517031653831907, 1.1, 1.1
4.394389854509267, -3.426510106561196, 1.1, 1.1
4.763770394166707, -3.5797887715921277, 1.1, 1.1
5.142471363712352, -3.7082807252357313, 1.1, 1.1
5.529358208296763, -3.8094006668380516, 1.1, 1.1
5.922829223473533, -3.880636034890742, 1.1, 1.1
6.320686486425323, -3.9207421332173453, 1.1, 1.1
6.7204542037504575, -3.930900889114156, 1.1, 1.1
7.119956692116455, -3.91292978520174, 1.1, 1.1
7.517495413152634, -3.869426494754606, 1.1, 1.1
7.911742639220219, -3.8022669735542394, 1.1, 1.1
8.301583579363841, -3.712993538282312, 1.1, 1.1
8.686323218816323, -3.6037802035769744, 1.1, 1.1
9.065106376152379, -3.47540878835526, 1.1, 1.1
9.43760317074749, -3.3297911082140956, 1.1, 1.1
9.803119004959484, -3.1674374712255258, 1.1, 1.1
10.161394468484556, -2.9896727864659383, 1.1, 1.1
10.511897980837222, -2.7970328972736667, 1.1, 1.1
10.854192363522259, -2.590155917726541, 1.1, 1.1
11.187928115068093, -2.36973516003318, 1.1, 1.1
11.512306236595442, -2.135761550696394, 1.1, 1.1
11.827038182704147, -1.888967131948327, 1.1, 1.1
12.131150904825173, -1.6292023391778585, 1.1, 1.1
12.424035339978413, -1.3568429327771838, 1.1, 1.1
